,close
2021-12-30,104.65447382843543
2021-12-31,103.28738413817939
2022-01-03,103.10351698894064
2022-01-04,102.89094366594517
2022-01-05,103.19199960573364
2022-01-06,102.6821253594805
2022-01-07,103.22937354051807
2022-01-10,104.342692055073
2022-01-11,104.56771911515091
2022-01-12,104.99917105564998
2022-01-13,105.11805047913974
2022-01-14,105.18122900011441
2022-01-17,104.48769073837039
2022-01-18,104.88182237409018
2022-01-19,104.84272280007636
2022-01-20,107.12464169891425
2022-01-21,108.88873501895667
2022-01-24,109.37529554083372
2022-01-25,108.60902146880423
2022-01-26,107.47200122737968
2022-01-27,108.82507639925734
2022-01-28,109.17687589980014
2022-01-31,109.76818310880448
2022-02-01,107.93453175790191
2022-02-02,109.00559821785232
2022-02-03,109.56778995944167
2022-02-04,108.42288004347742
2022-02-07,107.97760982225438
2022-02-08,108.32771829704495
2022-02-09,108.44961954991494
2022-02-10,108.19812284661681
2022-02-11,108.15107958680181
2022-02-14,107.94365314933319
2022-02-15,108.17334492294029
2022-02-16,109.84276188114039
2022-02-17,107.12360142804893
2022-02-18,106.93432047683554
2022-02-21,107.18753274867598
2022-02-22,107.56979393267005
2022-02-23,107.23479079372164
2022-02-24,105.43066353182702
2022-02-25,105.84052435134296
2022-02-28,107.7492723819013
2022-03-01,106.17284316983151
2022-03-02,107.15824232640357
2022-03-03,106.8708814080455
2022-03-04,106.86946607735727
2022-03-07,105.81361119821413
2022-03-08,105.52359737355617
2022-03-09,106.96856921324283
2022-03-10,107.65822200188336
2022-03-11,109.6051885429302
2022-03-14,110.96988220439208
2022-03-15,111.52510246679574
2022-03-16,113.55519804085792
2022-03-17,114.1232467940087
2022-03-18,115.14116052055951
2022-03-21,114.86909192372983
2022-03-22,115.0145459668669
2022-03-23,114.28374746689886
2022-03-24,115.48956830136308
2022-03-25,114.20523901008369
2022-03-28,115.17131037233226
2022-03-29,115.02093609157265
2022-03-30,116.445882327222
2022-03-31,117.3939444518974
2022-04-01,119.62260003425212
2022-04-04,120.57229530623847
2022-04-05,118.76290747296672
2022-04-06,118.75464996975376
2022-04-07,117.4414049426525
2022-04-08,116.90442603006976
2022-04-11,118.75576792929053
2022-04-12,119.58702534332437
2022-04-13,118.82538322246177
2022-04-14,117.69751180873615
2022-04-15,117.71988560406629
2022-04-18,115.12400697489034
2022-04-19,113.6961278036126
2022-04-20,114.29073562975512
2022-04-21,116.64569949592871
2022-04-22,117.88373446080347
2022-04-25,113.07548747179335
2022-04-26,113.65121347332308
2022-04-27,113.75315933781202
2022-04-28,114.557955553914
2022-04-29,117.89243385781907
2022-05-02,113.54898642498496
2022-05-03,112.30231552295167
2022-05-04,113.45778103070667
2022-05-05,110.22922875194827
2022-05-06,113.15167531353556
2022-05-09,113.85885840038374
2022-05-10,115.56095144118058
2022-05-11,114.333672271327
2022-05-12,115.97432952115257
2022-05-13,118.17911028230601
2022-05-16,118.62807299969853
2022-05-17,119.0820055237077
2022-05-18,119.61503641301849
2022-05-19,117.72346313794782
2022-05-20,117.36430616839829
2022-05-23,116.99572779251784
2022-05-24,117.75880522664511
2022-05-25,119.8493270033393
2022-05-26,117.5403520187047
2022-05-27,117.22926337997353
2022-05-30,120.34922604937609
2022-05-31,118.70164325170518
2022-06-01,116.91096298320491
2022-06-02,117.29054608781308
2022-06-03,119.0392284737297
2022-06-06,119.01609770901722
2022-06-07,121.84869248158374
2022-06-08,123.69295693824722
2022-06-09,125.53129654535536
2022-06-10,126.73891707152146
2022-06-13,132.1089492390599
2022-06-14,131.5693441777089
2022-06-15,126.8582908665688
2022-06-16,130.52270835751014
2022-06-17,129.40003237627843
2022-06-20,129.59970144728422
2022-06-21,132.6378381459169
2022-06-22,128.81557378705472
2022-06-23,125.89548404198123
2022-06-24,122.26967647135511
2022-06-27,120.48612666766903
2022-06-28,121.39480360811388
2022-06-29,122.49662211006485
2022-06-30,123.05807399174589
2022-07-01,119.92020992210908
2022-07-04,114.98995105920504
2022-07-05,115.05647640510817
2022-07-06,114.03793296828538
2022-07-07,114.93883097352446
2022-07-08,116.35376489064609
2022-07-11,116.59700568123743
2022-07-12,118.15602405809838
2022-07-13,118.597071449919
2022-07-14,119.68615698446466
2022-07-15,118.13036934611831
2022-07-18,117.70197971271479
2022-07-19,118.07237735566967
2022-07-20,119.78126842599512
2022-07-21,118.88777433353779
2022-07-22,119.96031573915698
2022-07-25,119.33991951306393
2022-07-26,119.04006637233789
2022-07-27,120.78250772375767
2022-07-28,116.47962729686488
2022-07-29,113.74736387304519
2022-08-01,110.7084916745078
2022-08-02,106.112033471555
2022-08-03,104.78249186630207
2022-08-04,106.16309097377952
2022-08-05,105.57784969417906
2022-08-08,105.9120268408408
2022-08-09,107.96582361146572
2022-08-10,110.53288509833882
2022-08-11,110.35126504364938
2022-08-12,113.02772499657638
2022-08-15,113.17003501977716
2022-08-16,111.43241397144847
2022-08-17,110.20244110410017
2022-08-18,107.2614584533508
2022-08-19,105.51815057253766
2022-08-22,104.79841849480098
2022-08-23,106.28277293789479
2022-08-24,109.58243185638494
2022-08-25,106.8469889391701
2022-08-26,107.56213660765059
2022-08-29,105.52405164717239
2022-08-30,106.38700672706638
2022-08-31,106.09383013458746
2022-09-01,102.61330345612576
2022-09-02,104.30058110778384
2022-09-05,103.12964856819724
2022-09-06,102.1024495311593
2022-09-07,100.11516496215414
2022-09-08,98.90344527719832
2022-09-09,99.62828417349286
2022-09-12,99.24978008386908
2022-09-13,99.79874617145995
2022-09-14,100.41084438193037
2022-09-15,102.78527700788709
2022-09-16,102.11217585591712
2022-09-19,99.39368014168679
2022-09-20,101.28096993080962
2022-09-21,100.63818397021507
2022-09-22,102.63658129028093
2022-09-23,103.3059733807798
2022-09-26,103.021193013209
2022-09-27,103.62853130086303
2022-09-28,107.28951376290026
2022-09-29,111.33198196236718
2022-09-30,111.42652739897751
2022-10-03,111.70359134781114
2022-10-04,113.84309948842608
2022-10-05,112.078473424788
2022-10-06,112.70734007337823
2022-10-07,112.60983055181313
2022-10-10,113.20262615841057
2022-10-11,111.47258946375294
2022-10-12,108.28498604567504
2022-10-13,104.27720746898686
2022-10-14,102.15996769564806
2022-10-17,101.27947152093586
2022-10-18,100.70609173849958
2022-10-19,104.23796941722678
2022-10-20,106.29139515669968
2022-10-21,104.4247475974581
2022-10-24,105.0383420049855
2022-10-25,104.22979586041146
2022-10-26,103.65618282745615
2022-10-27,103.96095020201994
2022-10-28,105.08404198971328
2022-10-31,104.40251625322365
2022-11-01,106.37845914744382
2022-11-02,104.17250393550286
2022-11-03,104.14272559887807
2022-11-04,109.08424208838426
2022-11-07,109.47934291561722
2022-11-08,112.29549480102841
2022-11-09,112.43565546702403
2022-11-10,113.57178390638414
2022-11-11,113.41038854369694
2022-11-14,113.01783751497997
2022-11-15,111.39862418901012
2022-11-16,112.21990701083323
2022-11-17,110.4687562694824
2022-11-18,111.75547957704586
2022-11-21,113.9145302573207
2022-11-22,114.62271524525198
2022-11-23,113.98803887541827
2022-11-24,114.87733434069926
2022-11-25,114.19514534129497
2022-11-28,116.08801279773108
2022-11-29,112.27860475236417
2022-11-30,111.55774980496311
2022-12-01,107.5878557279615
2022-12-02,104.68927545357305
2022-12-05,107.24824580767216
2022-12-06,108.94678273805354
2022-12-07,107.50193926131095
2022-12-08,104.59166090972924
2022-12-09,99.1171323446943
2022-12-12,98.11295202097789
2022-12-13,102.4409829678961
2022-12-14,103.2047391221377
2022-12-15,102.1295874957546
2022-12-16,102.94696125606188
2022-12-19,100.05466293467549
2022-12-20,99.4808183779425
2022-12-21,99.6192520885265
2022-12-22,99.42520254351099
2022-12-23,100.81026022773807
2022-12-26,101.39702510412252
2022-12-27,102.58314298321626
2022-12-28,101.27938840767732
2022-12-29,102.88826536253421
2022-12-30,105.90732954499163
2023-01-02,104.03233567875007
2023-01-03,102.3423175793958
2023-01-04,104.79094516477258
2023-01-05,104.38888197592722
2023-01-06,107.01745589388487
2023-01-09,106.12592041611614
2023-01-10,108.89859606711774
2023-01-11,109.11298255668311
2023-01-12,109.57749342147439
2023-01-13,112.66253401731933
2023-01-16,111.88651036295984
2023-01-17,109.963100498394
2023-01-18,109.03519322683601
2023-01-19,109.88262106942929
2023-01-20,106.78623704152552
2023-01-23,107.97541127438883
2023-01-24,106.89057462234979
2023-01-25,109.07833261762094
2023-01-26,104.43549274617135
2023-01-27,102.92611518786092
2023-01-30,99.80866226877991
2023-01-31,98.2959519206247
2023-02-01,98.69564596697428
2023-02-02,98.33841579614402
2023-02-03,97.85178698387553
2023-02-06,97.53278993321489
2023-02-07,97.85136237128465
2023-02-08,96.05260095724262
2023-02-09,97.24360885117252
2023-02-10,98.37111842675316
2023-02-13,99.01565133478107
2023-02-14,99.97253856245858
2023-02-15,100.46717506841969
2023-02-16,104.17397909567401
2023-02-17,103.9691980090945
2023-02-20,103.35474369054201
2023-02-21,101.92157937308839
2023-02-22,100.00527752416315
2023-02-23,97.75090602889686
2023-02-24,96.16102365127354
2023-02-27,96.00035305837172
2023-02-28,96.54113447070507
2023-03-01,96.59140272186029
2023-03-02,95.23143658582629
2023-03-03,96.74836433588791
2023-03-06,98.00542691092016
2023-03-07,97.68511411589756
2023-03-08,96.5051807702136
2023-03-09,97.42359173102265
2023-03-10,97.714691446757
2023-03-13,95.16246892846942
2023-03-14,95.00808426576504
2023-03-15,95.4190868391391
2023-03-16,93.84871998316974
2023-03-17,94.13230616494458
2023-03-20,91.66260512699279
2023-03-21,93.85639018990769
2023-03-22,95.95016574310742
2023-03-23,95.47683358763466
2023-03-24,96.06507399146132
2023-03-27,91.95020867814343
2023-03-28,90.0200985514556
2023-03-29,89.50951585885977
2023-03-30,87.76357468869588
2023-03-31,88.86387321352231
2023-04-03,92.07993163208437
2023-04-04,90.11421821386054
2023-04-05,88.73049377130981
2023-04-06,89.07170204527353
2023-04-07,91.65593936201061
2023-04-10,89.62542486502852
2023-04-11,89.99208208120652
2023-04-12,92.95402990967546
2023-04-13,90.19494688168689
2023-04-14,88.10366728874693
2023-04-17,87.3994718373643
2023-04-18,86.54968552450991
2023-04-19,87.78981321841677
2023-04-20,88.1372577325793
2023-04-21,85.33170121346755
2023-04-24,86.09259615250139
2023-04-25,85.16816523232097
2023-04-26,87.10965840558352
2023-04-27,86.09670926225938
2023-04-28,85.08171227987063
2023-05-01,85.88012981981134
2023-05-02,87.03280889785098
2023-05-03,87.70254776639831
2023-05-04,85.04752332303667
2023-05-05,85.84083434891001
2023-05-08,84.2237773876004
2023-05-09,84.54739317970252
2023-05-10,82.37524963853156
2023-05-11,83.00649203169583
2023-05-12,81.7773280271559
2023-05-15,79.8789703100857
2023-05-16,80.879579890101
2023-05-17,81.1996536570913
2023-05-18,80.27509307499331
2023-05-19,82.36664973065109
2023-05-22,81.68324286365028
2023-05-23,81.69777872046166
2023-05-24,82.06135960567242
2023-05-25,81.11868007909689
2023-05-26,81.77681120162062
2023-05-29,80.96294489173091
2023-05-30,80.33312807437783
2023-05-31,82.29494278433698
2023-06-01,80.73555884687535
2023-06-02,77.27334434869142
2023-06-05,79.515019492738
2023-06-06,83.21551688005286
2023-06-07,82.57764354429838
2023-06-08,79.71644492970552
2023-06-09,79.240472786004
2023-06-12,78.80174767402609
2023-06-13,78.50140683430446
2023-06-14,76.91304986963155
2023-06-15,77.68853267750788
2023-06-16,78.39410981701954
2023-06-19,76.28295306649694
2023-06-20,77.21818873553947
2023-06-21,80.09259191469668
2023-06-22,80.30875553562358
2023-06-23,79.79068732074239
2023-06-26,79.55516970573608
2023-06-27,80.40893978429192
2023-06-28,77.91147704024493
2023-06-29,78.11111037925306
2023-06-30,77.53302340206749
2023-07-03,80.1231482530871
2023-07-04,79.84040423383173
2023-07-05,82.24081174016585
2023-07-06,80.59078713790171
2023-07-07,81.41463145676337
2023-07-10,81.85130186840819
2023-07-11,80.54865072997916
2023-07-12,80.7739480838379
2023-07-13,82.52322987058903
2023-07-14,82.01085177418751
2023-07-17,79.5190208909383
2023-07-18,79.46209525033905
2023-07-19,78.15050376296803
2023-07-20,77.63934842869159
2023-07-21,77.49440856434212
2023-07-24,75.12129293234932
2023-07-25,72.93890669762929
2023-07-26,73.54514234440886
2023-07-27,73.29118689954112
2023-07-28,72.00151482113327
2023-07-31,72.41265422507836
2023-08-01,72.56535866050965
2023-08-02,72.2180872716062
2023-08-03,71.56976578928655
2023-08-04,72.00412251637891
2023-08-07,72.19485831626724
2023-08-08,73.42372005193603
2023-08-09,73.65473011456083
2023-08-10,73.86966725516855
2023-08-11,73.79815944713555
2023-08-14,74.23614957893989
2023-08-15,74.57660253202745
2023-08-16,75.24796755992618
2023-08-17,74.98886483622255
2023-08-18,74.77561142546655
2023-08-21,74.54016138712002
2023-08-22,74.96892326532483
2023-08-23,75.77453545087657
2023-08-24,75.54665472882077
2023-08-25,75.33742269856131
2023-08-28,75.51833944446642
2023-08-29,75.40361384220706
2023-08-30,75.92299313495664
2023-08-31,74.75059240162469
2023-09-01,74.33413013327772
2023-09-04,73.94290842573746
2023-09-05,72.76614425511025
2023-09-06,72.29141107619297
2023-09-07,71.84415316720097
2023-09-08,71.75743701812097
2023-09-11,72.33313061641454
2023-09-12,72.22359822889403
2023-09-13,71.71867268975531
2023-09-14,71.7044249110308
2023-09-15,72.24742421053276
2023-09-18,71.76988532146065
2023-09-19,71.3281413856475
2023-09-20,71.62189204892809
2023-09-21,71.52521388582682
2023-09-22,71.8645014834269
2023-09-25,71.87200973669509
2023-09-26,72.24033454541254
2023-09-27,71.73315067951779
2023-09-28,71.7414296968433
2023-09-29,71.65002983483599
2023-10-02,71.05699732432254
2023-10-03,70.29762317964355
2023-10-04,70.65000866759293
2023-10-05,70.49075490631907
2023-10-06,70.00212531049976
2023-10-09,69.96900446347965
2023-10-10,70.53778210222806
2023-10-11,69.43446219614117
2023-10-12,68.72457478680428
2023-10-13,68.29568871176257
2023-10-16,69.01161983583224
2023-10-17,69.16209847779186
2023-10-18,69.54849113127813
2023-10-19,69.00942551719906
2023-10-20,68.4844249101023
2023-10-23,68.71318085286197
2023-10-24,68.75496569115627
2023-10-25,69.0333784930196
2023-10-26,68.95653902675697
2023-10-27,69.1047481817068
2023-10-30,69.19511562290185
2023-10-31,69.58678289493108
2023-11-01,69.99499267984159
2023-11-02,69.21963757732784
2023-11-03,68.15290082252531
2023-11-06,68.64621117836174
2023-11-07,69.23316535408027
2023-11-08,68.75405074905999
2023-11-09,67.87832790441504
2023-11-10,67.93898688396976
2023-11-13,68.39679168121184
2023-11-14,69.2767311478348
2023-11-15,69.54146288420986
2023-11-16,69.37462357241209
2023-11-17,68.95604217935013
2023-11-20,68.97536354444736
2023-11-21,68.84478912366102
2023-11-22,68.37102081043365
2023-11-23,69.37248728171353
2023-11-24,70.25886770070638
2023-11-27,70.83398301617561
2023-11-28,70.39293611560511
2023-11-29,70.82967520037721
2023-11-30,71.16174886399847
2023-12-01,71.39681484730045
2023-12-04,72.03851562606798
2023-12-05,72.37410091591975
2023-12-06,72.76453012348507
2023-12-07,73.10428306324599
2023-12-08,73.29354166314491
2023-12-11,72.3986185800642
2023-12-12,72.45549898972256
2023-12-13,72.18838949535076
2023-12-14,71.5588605813546
2023-12-15,72.42076388641163
2023-12-18,73.31725764133355
2023-12-19,74.03297217306125
2023-12-20,74.18018439169211
2023-12-21,74.89981597954667
2023-12-22,74.9211184385766
2023-12-25,75.04255756757891
2023-12-26,74.48524761953556
2023-12-27,74.70746546076822
2023-12-28,74.75400039867907
2023-12-29,74.09026617855251
2024-01-01,74.0785327074906
2024-01-02,74.0520094196749
2024-01-03,75.0046869684932
2024-01-04,75.49074740339191
2024-01-05,75.51189668814236
2024-01-08,75.65864629082412
2024-01-09,75.6972031820955
2024-01-10,75.6048788224688
2024-01-11,75.04919451749646
2024-01-12,74.98487767956962
2024-01-15,74.60919630443861
2024-01-16,73.97384358831829
2024-01-17,74.25388639994353
2024-01-18,74.47242860287017
2024-01-19,73.56151672747522
2024-01-22,73.51307091434802
2024-01-23,74.04204708424069
2024-01-24,74.60799714884713
2024-01-25,75.16070539537711
2024-01-26,75.19621913256576
2024-01-29,74.76767468106546
2024-01-30,74.2174830554156
2024-01-31,74.41160995486669
2024-02-01,74.62435568852513
2024-02-02,75.3149199637212
2024-02-05,75.91225342110039
2024-02-06,75.85719142372061
2024-02-07,75.21442777563135
2024-02-08,75.06161616321832
2024-02-09,75.19087973314116
2024-02-12,75.09960962885256
2024-02-13,74.8113866983269
2024-02-14,74.95892491315306
2024-02-15,74.70989835780887
2024-02-16,74.39703797711205
2024-02-19,74.57432646776093
2024-02-20,74.37964760276701
2024-02-21,74.5217538994842
2024-02-22,74.67934213926794
2024-02-23,74.10088729822155
2024-02-26,73.86645633113392
2024-02-27,74.62855862012847
2024-02-28,74.03875709971169
2024-02-29,72.96443418970465
2024-03-01,72.0340701392948
2024-03-04,72.06316118150123
2024-03-05,72.0931760402429
2024-03-06,72.04825609493591
2024-03-07,72.67776173262594
2024-03-08,71.34488167053298
2024-03-11,71.55720093586852
2024-03-12,72.35808609134801
2024-03-13,71.80346579449414
2024-03-14,71.62714336650906
2024-03-15,71.2648954327564
2024-03-18,70.83430616398542
2024-03-19,70.68685291335296
2024-03-20,71.41100553639217
2024-03-21,72.34987340811433
2024-03-22,72.19437460358898
2024-03-25,73.17819911307288
2024-03-26,73.21106608917577
2024-03-27,74.13015672145498
2024-03-28,74.09657665613383
2024-03-29,74.17941880072777
2024-04-01,74.38431192288239
2024-04-02,76.07327603265743
2024-04-03,76.54325708625478
2024-04-04,76.18047386944889
2024-04-05,76.7143026728482
2024-04-08,76.53554999868118
2024-04-09,76.28887239428629
2024-04-10,76.79098857408168
2024-04-11,76.82306311958874
2024-04-12,76.9884128074763
2024-04-15,77.01135080668278
2024-04-16,77.20844991893664
2024-04-17,77.45395782467503
2024-04-18,76.4261487471301
2024-04-19,76.79894533044744
2024-04-22,76.28808539997995
2024-04-23,75.53685459581338
2024-04-24,75.52107820302736
2024-04-25,75.58060221552434
2024-04-26,75.22962649053675
2024-04-29,75.68366458389892
2024-04-30,74.99092599611816
2024-05-01,74.79256736438994
2024-05-02,74.50188255884278
2024-05-03,74.49248765236212
2024-05-06,74.65297183290997
2024-05-07,74.14295713603576
2024-05-08,74.5347203291837
2024-05-09,74.58251363709168
2024-05-10,73.61600448317732
2024-05-13,72.62813013652178
2024-05-14,72.63639314208994
2024-05-15,72.53863438207304
2024-05-16,72.50063838700018
2024-05-17,72.5009372935592
2024-05-20,72.63002536404034
2024-05-21,73.12804576045092
2024-05-22,72.5759951474192
2024-05-23,71.99742976372721
2024-05-24,71.46280850839209
2024-05-27,71.62180525839074
2024-05-28,72.26314166203636
2024-05-29,72.05969162570767
2024-05-30,70.8229376963268
2024-05-31,69.99718150001935
2024-06-03,69.6041171394814
2024-06-04,69.34677328339936
2024-06-05,69.16264448519496
2024-06-06,69.19516326395757
2024-06-07,69.05813878030118
2024-06-10,69.58117927866266
2024-06-11,69.2665424697466
2024-06-12,68.86346466395135
2024-06-13,69.10851151929494
2024-06-14,68.3832837768633
2024-06-17,68.58379260876035
2024-06-18,68.64677267067549
2024-06-19,68.58967562604421
2024-06-20,69.37037860030708
2024-06-21,69.08271142123286
2024-06-24,70.10026610805787
2024-06-25,70.0037330567399
2024-06-26,69.39462777224192
2024-06-27,69.4424874971147
2024-06-28,68.93507885725569
2024-07-01,68.58699123624203
2024-07-02,68.79163255650394
2024-07-03,69.07350257631789
2024-07-04,68.78708562931335
2024-07-05,69.27803179733762
2024-07-08,69.85561079121734
2024-07-09,70.57560320155451
2024-07-10,70.85180306858987
2024-07-11,71.54555759075743
2024-07-12,70.62391502703926
2024-07-15,70.48102192732503
2024-07-16,70.06857772534116
2024-07-17,70.14110685867045
2024-07-18,69.87506633119423
2024-07-19,69.80780170950922
2024-07-22,70.74776882801092
2024-07-23,70.67790182464874
2024-07-24,70.8970984154432
2024-07-25,70.79607932226463
2024-07-26,70.8477788335539
2024-07-29,70.86493434516922
2024-07-30,71.10189582099389
2024-07-31,71.69859510574992
2024-08-01,72.54469911059657
